name,image_url,brand,product_source_url,description,price,giftsource_url
Epi Logic True Calm Rosehip cleanser,https://media.gq.com/photos/63e2baf8b154da9c87cdfc2e/1:1/w_320%2Cc_limit/Layer_15.jpg,Epi Logic,https://epilogicskincare.com/products/true-calm,Because skin barrier care should be its own love language.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDpmJcGd521i4aAPKHYZNmxE91BD7APGcbRqzgtffcRk2MofVCTm9Hk4Qg6k4ExCH4VTyV6iE1JmQdeogaEivoMiCyjcHCBtRRx51gx2ugyaQWHzBnsag9zCsba2eVVp
'Ghetto Gastro Presents Black Power Kitchen',https://media.gq.com/photos/63e2ba679355e9e46c7790c1/1:1/w_320%2Cc_limit/Layer_9.jpg,Bookshop,https://bookshop.org/p/books/ghetto-gastro-presents-black-power-kitchen-lester-walker/17848190,"Ghetto Gastro, a Bronx-based culinary collective who have worked with the likes of Nike and Beats by Dre, are dipping deep into their cultural history and travel log to share 75 mostly plant-based recipes that include tweaks on family recipes to dishes from the African diaspora.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDpmJcGd4Yx4bDPAJa2oKXnabzTmGeGSGMbruod2L9arENLLBzofMifMdvtwvSRvnDrdCqZjQhAWrjpwtj1ncan634epPw2PCp3vMtc29wy88dvxSwvjwLfiGSkxVyvW
Uni body wash and serum set,https://media.gq.com/photos/636bfe908938e56f50290685/1:1/w_320%2Cc_limit/Layer_4.jpg,Uni,https://weareuni.com/products/the-body-kit,Screw single-use plastic. This carbon-neutral set comes with two reusable dispensers and aluminum refills of face-grade body wash and hydrating serum.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2wtvo6hdRbwC94DqpdxtBt3kqjM5knTa6Z5aNGtgxRwko7D7LaWWUF7GsPrzrCW5pyAScwi2jPZr4LLJptngpRKMPEWFRa2vz3hmVDmgAwQgneSi4otfS6sfYWmuJi2
Vacation Classic Whip SPF 30 sunscreen mousse,https://media.gq.com/photos/636bff0781d8a404117fdffc/1:1/w_320%2Cc_limit/Layer_11.jpg,Vacation,https://www.vacation.inc/products/classic-whip-spf-30?variant=43095539286249&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&utm_source=google&utm_medium=paid&utm_campaign=17563102463&utm_content=&utm_term=&gadid=&gclid=EAIaIQobChMImdaQoqqN-wIVZMmUCR0kEAn7EAQYAiABEgKs2fD_BwE,"Looks like a gag gift, but actually works: Cheeky SPF mousse in a can that's enhanced with a signature sunny scent from the famed Arquiste Parfumeur.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2wtvo6hxZav2214wsXwC9q3LeWuN3g1AxzzCnuMHW5Zy8NK6q4kE7n659eS3v6cY7nJgS2is9EXXDqBzRjSvfEvKqyfQPJXmeHKZzQzYjEVNB4PWpr1GsVfuFqZcTDQ
Sarah Espeute Chemin de Champagne Runner,https://media.gq.com/photos/636bfed64dea18f520f2cd69/1:1/w_320%2Cc_limit/Layer_9.jpg,Oeuvres Sensibles,https://oeuvres-sensibles.com/product/runner/chemin-de-campagne/,Hand-embroidered vintage French linen that makes setting the table a helluva lot more fun.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2wtvo6hx5n8hZ2d2x8XUhXCcScggNB6NKVZ2Kwf7o7DXQ1JcAyuekCa3JWA1o9VY3Pg8ZBty7SULbQmejb3DrisDp3ZFVBJcrrSiXWyxWDZyD1AU1n5MP9163FAJ6bG
Canetta white wine (4-pack),https://media.gq.com/photos/636bfec84677d1fdd6fecfa0/1:1/w_320%2Cc_limit/Layer_8.jpg,Canetta,https://canetta.net/en/products/pack-de-4-canettes-vin-blanc-de-laura-brousset-en-catalogne,"Leave it to the Europeans to make canned wine cool: Sommelier Luca Pronzato's Canetta brilliantly offers aperitivo-inspired servings of premium natural wines. Glou glou, baby!",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2wtvo6hx6R4kVeQdjABLQxbVG6fia6ezrZmxvw1mJ6zNLyEtGyf4atAstscGX3fnMaNzBfwBq8tkvKLhUSrGD6uriTkkAVsx6d122GxPKb4A9RrKL1orncZCzxv289C
Completedworks vase,https://media.gq.com/photos/61605ca32070bae72447e53d/1:1/w_320%2Cc_limit/13_Completedworks_vase.jpg,Net-a-Porter,https://www.net-a-porter.com/en-us/shop/product/completedworks/accessories/collectables/plus-ekaterina-bazhenova-yamasaki-wake-ceramic-vase/46353151654608725,Pick up a few long stemmed flowers for bonus points.,,https://cna.st/p/meh9fHuiYWLiq2ApevzNDgtCsvF3tH62Na8o3gb1hkTXLgyJjk3AGGJB1vQTkHwFQJU93UAWgcDWdVpxb2QiFQk4nDWG1yncSU35S93bjVAToqK1fGuXMp2hUyfV4gE2cBxVscomXhjttTR1tQj7V2EboANHX1G5h1gSdcrii
Four Point Puzzles moon and earth set,https://media.gq.com/photos/641c616de2ff433bc75bebb3/1:1/w_320%2Cc_limit/Four-Point-Puzzles-moon-and-earth-set.jpg,Huckberry,https://huckberry.com/store/four-point-puzzles/category/p/63857-moon-earth-puzzle-set,Two galactic wonders for them to pore over for hours.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2M3GYX2wQxgcSgZMRcnhzVQ8iiEWUYykJz6YdRzPKEeP6fCocV2TfmJKx6HzG8hmTywwrPqHLPPHkQ7rnXgTFy9RjXBG8EfUDojj2diSEfesTJc9DqKcJaZRJpwx9BPXU
Georg Jensen Bloom botanica large flower pot,https://media.gq.com/photos/641c616eaf48881866d18932/1:1/w_320%2Cc_limit/Georg-Jensen-Bloom-botanica-large-flower-pot.jpg,Nordstrom,https://www.nordstrom.com/s/georg-jensen-bloom-botanica-bowl-flower-pot/7066472?origin=category-personalizedsort&breadcrumb=Home%2FGifts%2FGifts%20by%20Occasion%2FHousewarming%20Gifts&color=040,Every terracotta planter in the place is absolutely sweating.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2M3GYX2wQxbZJZXp4KeFgzTtEAdWTTUdHHzUSBTSFjFFQn7XvCBcRCjuhXweZQ72A3P8RCTRq7dJKxATKcbTAip2ZLLS8JiJEeM97a2qyPxDeSzDFVsLjSXpPsbL42ace
Material Kitchen linen table set,https://media.gq.com/photos/641c616fb77b41cf6f79edd0/1:1/w_320%2Cc_limit/Material-Kitchen-linen-table-set.jpg,Material Kitchen,https://materialkitchen.com/products/the-linen-table-set,Certainly beats plopping a roll of paper towels at the table.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2M3GYX2wQxbEuyBy71CDvRPYKVaLcm1y2v63jCqxzK93VdqFhhsrQPDCoQMWsRzgFPMspXEpwor4LkscovTYjNRXoKJpzdws7QzL62EUUsw13UcoFmGkkUeqXaCu6UQJJ
De'Longhi True Brew coffee maker,https://media.gq.com/photos/641c616d34a6ccbb7fd8a0f6/1:1/w_320%2Cc_limit/De'Longhi-True-Brew-coffee-maker.jpg,Williams Sonoma,https://www.williams-sonoma.com/products/delonghi-truebrew-auto-coffee-with-bean-extract-carafe/?catalogId=79&sku=8232855,"The espresso legends at De'Longhi have surfaced some fancy new tech for your squarely drip coffee parents, which will serve up any size brew, hot or iced, at their bidding.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2M3GYX2wQyXgbXZtDBcmDgLeZCTHCTnouvV9EMdfgErv7zcDQ9F1ghpxTvHXR9czwpYSDDQkwTuxUimMkc5y6Y6gjzGQwMeXqFBagak6zTEqifYq8LfjbVYdeQCjaRyQA
BlueAir bedroom air purifier,https://media.gq.com/photos/641c616b34a6ccbb7fd8a0f4/1:1/w_320%2Cc_limit/BlueAir-bedroom-air-purifier.jpg,Amazon,https://www.amazon.com/Purifier-1862sqft-HEPASilent-Wildfire-Allergens/dp/B08F13L1CH,A major ,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2M3GYX2wQyzRrPGJn3LmCb83G6cUxGaGy165JWpYG3kHAV5MktPmSiJkNnBsczEcxr8XpNwcyJprfKAQ5KmJT9hUtWC4GDvfHLHVaEUXHF2sByur5UP8UQT9XmsBUmT7U
"Diptyques ""Baies"" electric diffuser cartridge",https://media.gq.com/photos/641c65d22cd29733ee662ae3/1:1/w_320%2Cc_limit/Diptyques-Baies-electric-diffuser-cartridge.jpg,Nordstrom,https://www.nordstrom.com/s/diptyque-baies-berries-electric-diffuser-cartridge/3571381?origin=category-personalizedsort&breadcrumb=Home%2FGifts%2FHome%20Gifts&color=000,The thing that'll make even a Toyota Sienna minivan feel like a luxury vehicle.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2FfdRsCeMxmcYiKYxNtZQz2WUuMR6HgNTTKqQf5G6cUMzEgmMYPJ2CVPYWi6ZquEG1BJGXE89WX6KytQibira9cwebsUYRZnxMjHQKdxxmvK5eRsP5bgoxS1VvJQsCa
"'Resident Dog: Incredible Homes and the Dogs Who Live There,' by Nicole England",https://media.gq.com/photos/641c65cbe2ff433bc75bebb8/1:1/w_320%2Cc_limit/'Resident-Dog--Incredible-Homes-and-the-Dogs-Who-Live-There%2C'-by-Nicole-England.jpg,Amazon,https://www.amazon.com/Resident-Dog-Two-Incredible-Homes/dp/1784883506/ref=,Dogs living lives more lavish than theirs. The end.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3eKHxWSjJNofP4WnFNJTEFs9HmNzvi374gWmCW2i6QeiBxdRgm8LZQLgsqgahVsw8Hu1XuLXK8gDg5YJdRnZ7WcoSk8YWcdhG1DfiWsH6mbMENFdDKqfEBfGmY6Di3g
Basepaws DNA kit,https://media.gq.com/photos/641c65ce2cd29733ee662ade/1:1/w_320%2Cc_limit/Basepaws-DNA-kit.jpg,Basepaws,https://basepaws.com/products/basepaws-cat-dna-test,The lord of the house needs a good origin story.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3eKHxWSjP7XG2DSfu2LD3Gzb8ouZ9Su5bmh1w2U7afbeiQLtLXNmwf291cfcSyyCSBygkorobKdjvA6HjQGWXBuC3Wesgr9MRi5oPWpW8kS6PLeDHUCPUBnFNe3i9wk
Qubii photo storage drive,https://media.gq.com/photos/641c65d8b77b41cf6f79edd6/1:1/w_320%2Cc_limit/Qubii-photo-storage-drive.jpg,Amazon,https://www.amazon.com/dp/B07F285L1C,If they still refuse to pay for iCloud storage.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L393fsegpW5kPp1jWxD24r2ZhWNnWgpWbx8ZwNRgZrTgViZ1p3mzmTaAou11MPCqyiorbCW3VihjhaWa2VELCYb3Rgms1BhrWkeA33JFX9K4ktmvAPpinEKt1Zqi2fQi
Pivo Pod Lite smartphone camera mount,https://media.gq.com/photos/641c65d75c5e88f368c7a206/1:1/w_320%2Cc_limit/Pivo-Pod-Lite-smartphone-camera-mount.jpg,Nordstrom,https://www.nordstrom.com/s/pod-lite-smartphone-camera-mount/7117875,Make Facetime with the grandparents a little less chaotic. At least for the phone.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L393fsegpxxQEYSko4uCygatD8MLhvgUhMhco4cf1bxQawisniQoKzGMevUXUY9BkLJ8cr9sfjhCdHJGoArChUBtdmPyXCPeL2WRbw3s8eobMVpcyaVUHMtikw2BG6Pg
Getaway House gift card,https://media.gq.com/photos/641c65d3e114fb02d2e70c06/1:1/w_320%2Cc_limit/Getaway-House-gift-card.jpg,Getaway,https://getaway.house/gift/,"The ""limited screen time"" crew's dream weekend.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2iMhSLknoLV8DtTA84f6BVeLxVzZ6RPcjgwqm1pRqPsV7s5V9NFseSjn1rXyT3kpNwFuCjgdyFpG45x4Jkbg6yjtadfJ4XbWHJVgWXCLPthxanjMCBaLvfCFuLtkdRg
Momofuku soy sauce and tamari,https://media.gq.com/photos/641c65d6b77b41cf6f79edd4/1:1/w_320%2Cc_limit/Momofuku-soy-sauce-and-tamari.jpg,Momofuku,https://shop.momofuku.com/products/soy-tamari-2-pack,Good condiments are the key to Michelin-worthy meals.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2iMhSLknLuZG94DV3Vs9YwVPC6BnHFZ9yEfohjAyxc6PSyzydaicufNDzvHuyFTbZCTrfLkMETBGMeDeBssysQtvUJUkNeRZkKN27jZaWkjmf4kr9dCRSLc86zvE1y8
Clare 7-piece paint kit,https://media.gq.com/photos/641c65d05c145445e4c1778c/1:1/w_320%2Cc_limit/Clare-7-piece-paint-kit.jpg,Clare,https://www.clare.com/collections/paint-supplies/products/paint-roller-kit,"If you're not going to help with their next redecoration project, may as well throw down on the paint supplies.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2FfdRsCeTfpTVMQJLA9moJJmLRdTTA1DmGPnUTrufSmaSTH3WTghzbFZBASLtDExaUKcshWYjUS6i5qgrsqCERAkzUSWUWov8EoVHV777xmrnKXyaWogkAJfY9qFcjG
Technogym My Run treadmill,https://media.gq.com/photos/641c65db5c145445e4c17790/1:1/w_320%2Cc_limit/Technogym-My-Run-treadmill.jpg,Technogym,https://www.technogym.com/us/myrun-running-treadmill.html,"The perfect at-home fitness motivator for these soon-to-be frigid times is sleek, comes with a slot for them to pop in their own tablet or iPad, and—incidentally—won a ",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L2FfdRsCdtu89Bw6YEs8WApNyUBuaaAr2DdLkXPRvdmaZzmMU9tHWT7ncoJuxmKdjRNLXczFJqNGYSA2csNnYMZzmjX5bHG4aLTadbydDDmU3DHQ8Y8kwzdwQM7EGMdG
Lettuce Grow farm stand,https://media.gq.com/photos/641c65d434a6ccbb7fd8a102/1:1/w_320%2Cc_limit/Lettuce-Grow-farm-stand.jpg,Lettuce Grow,https://www.lettucegrow.com/the-farmstand,"Even the smallest of yards can support a whole vegetable garden (vertically, in this case).",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2KCLiRV5VYf8mxGaPf9Qh9eY6S6A4F2XMq8Pr9bVEmXmQHUX7vFEFh6J3kdR6KoNmTJrk5trD6Kh9eGEEAfDXrFYpXtYoXMNxfBjjdXXUg6XL1WEFWuS7dhcJ44YRGAte
TEAC TN-400BTSEWA Bluetooth turntable,https://media.gq.com/photos/641c65da2cd29733ee662ae8/1:1/w_320%2Cc_limit/TEAC-TN-400BTSEWA-Bluetooth-turntable.jpg,MoMA Design Store,https://store.moma.org/gifts/teac-tn-400btsewa-bluetooth-turntable/15475-157310.html?cgid=gifts#view=grid&start=1,Reason to finally haul those dusty records out of storage.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2K2AYChvMAgUmyjVtTJewsn3vfWELBiZfPjCfWASnaXKvDqXumChcio2o8iKzQYenxuccab4dFGJDmcrkF2fRRUQKK9GfSDubFTH7637tmSFRy2xZfCV7ot2Ko9THuRav
ViewSonic projector,https://media.gq.com/photos/641c65dce114fb02d2e70c0c/1:1/w_320%2Cc_limit/ViewSonic-projector.jpg,Amazon,https://www.amazon.com/dp/B0749NTSCD,A great gift that brings the theater experience ,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2HzQiMZtF1pkiaBHMsbWPqgZtwt8ZRopfm7HKVkUKiYGHHvuofT3S6u9JS9dqJaJF7SJHi1BAURQ7tfGNsyTQmyoqHY6Ab95ekrf5den57zHuEDXQvURA1iD4sUUndPwC
UrbanStems The Verona,https://media.gq.com/photos/63d8191bce9e28f6f7b40a4b/1:1/w_320%2Cc_limit/Layer_1.jpg,UrbanStems,https://urbanstems.com/products/flowers/the-verona/FLRL-B-00078.html,,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDbbQ9FkeuknrrSHHVwMXrNGQFAik4EEBAwy5HfRQG5iamyDdwhsxugJmhKgoxkit5rWgmYTEkRM9pQa7nhybP93RVcbQz7NgfgGiJb8FCfvQjtwXdqFXX58Df1aULTQ
UrbanStems The Eros,https://media.gq.com/photos/63d8191b06b4c9f058ca4adf/1:1/w_320%2Cc_limit/Layer_5.jpg,UrbanStems,https://urbanstems.com/products/flowers/the-eros/FLRL-B-02444.html,"You're lucky, last-minute shopper. We ",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDbbQ9FkeuknrrSHHVwMXrNGQFAik4rBdBKGGkxfDCBqzzJRZAVWMXTmuJragHTwJXMkgNWHUhBhrVQCu9HyWco1V7LEiBAAHY4XrQU2tLXHNDZaqBmthCXBqwn2yB82
Dinosaur Designs marbled resin salad servers,https://media.gq.com/photos/63e29268275d2fef78a4124c/master/w_320%2Cc_limit/Layer_13.jpg,Matches Fashion,https://www.matchesfashion.com/us/products/Dinosaur-Designs-Moon-marbled-resin-salad-servers-1523951,"You don't expect her to whip up one of her famous salads with a regular spoon and fork, do you?",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDpkp7uQA1EoavVyLz5sijK9H3ZBFMRhXXCDfjUsEWeHv8UvC3JBNeV6LYFzW5cwUNJXGGd1YEHZTCoQ5tQnHkypAof2GFrvv7Bygc1BfpxDSZaXxkYWbD8tqkF5pDan
Mejuri chunky huggie hoops,https://media.gq.com/photos/63e292662481b9e7c8dfb31e/master/w_320%2Cc_limit/Layer_9.jpg,Mejuri,https://mejuri.com/shop/products/chunky-huggie-hoops,"Chunky hoops are one surefire, can't-fail jewelry move for even the most inscrutable dressers.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDpkp7uQ9XjSASV3b5YMkMUdrmVkuLS2dcQfziV3HDhyBfHadt9KRPQTzifCgQQqUcU5oTTRnttSSpSE7YoGGyDPkjfmexUETQF6PenhYz3W7qLyTytNX8g3RhV6GoSe
Ugg ultra mini classic boot,https://media.gq.com/photos/63e29260c3e6ea31f7c7dd18/master/w_320%2Cc_limit/Layer_2.jpg,Nordstrom,https://www.nordstrom.com/s/ugg-ultra-mini-classic-boot-women/5696657,"Hot pink, shearling boots for the Y2K-obsessed girlie who stole your heart and has it embroidered or dangling from a keychain somewhere.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDpkp7uQ9A4ZcZLzmZuJ2NAwXobZiJHMU6ZkzXii2NBoMydZc9c1XWPTfDDRgwF9yrki6VFUqc6gTxatb1pBLPCU2E6aK1Xj7FB29AEHx7F11qosN4EBowLMAkfDuvEi
Dieux Glow Gospel bundle,https://media.gq.com/photos/63e29268275d2fef78a4124e/master/w_320%2Cc_limit/Layer_14.jpg,Dieux,https://www.dieuxskin.com/collections/shop/products/glow-gospel-deliverance-instant-angel?campaignid=17179285586&adgroupid=135141757366&keyword=&device=c&gclid=CjwKCAiAioifBhAXEiwApzCztlk-Tuvfx4d33VbTXMXx0W-QJhDi6pqdJDbHkqNSaMnkYZqJNF3LVBoCBz8QAvD_BwE,Boost her inner glow with some gentle exfoliation and a moisture-rich cream to top it off. ,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDpkp7uQA6BrZGuSnzvp8rWEbq2TPM3qh9gGUR5uxfPhJiHYhbbKS2wGTWee8XkjLV2bNx3cWQnrHEg3EM3F3NaVctgtAqzyYGCCGDENz8M5ZDPKjFG554a2PqrMQ7cr
Brooklinen linen quilt,https://media.gq.com/photos/63e29266275d2fef78a4124a/master/w_320%2Cc_limit/Layer_10.jpg,Brooklinen,https://www.brooklinen.com/products/linen-quilt?variant=12426720673882,The next best thing to central A/C in warm weather: light and breezy linen layers.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDpkp7uQ9XjWKGfg2R4jkQRdtybxkBZHtfp3MmrZTHDmxQfphrRmXieVKh5A8S8SnHX53H5cmL9cXVtYTbVjqy3XrHswRaDHcGbgk9sBewT4ErjEzqozQNhY3CQd3zSJ
"Hunting Season ""The Hobo"" leather bag",https://media.gq.com/photos/63e292632481b9e7c8dfb31c/master/w_320%2Cc_limit/Layer_5.jpg,Hunting Season,https://hunting-season.com/collections/bags/products/the-hobo-in-nappa-leather?variant=42135070540030,"Tired: the teeny-tiny, impractical purse. Evergreen: A supple, bottomless bag that stores all the stuff she needs (and everything she absolutely doesn't, but will carry anyways). ",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDpkp7uQ95QkpWSkuwLQnLwifaNiVayiD9oSUrccEMUAeSLbAnbZ1rFXFkGB54BnhHS2SmgSWZ3BSM48mks23YWZ5WS8z1117C5JLiQzhY4awG3RcK65xXRd7bvg6FjU
The Very Warm hooded puffer,https://media.gq.com/photos/63d194814963573407873b02/master/w_320%2Cc_limit/Layer_2.jpg,The Very Warm,https://www.theverywarm.com/collections/puffer-womens/products/m-hooded-puffer-red-check?variant=41954124267711,"It's easy to spring for the simple, black puffer. A gingham one, however, is sure to brighten up her day—and pretty much everyone else's.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDbE838GTp5BErWEBgKh477Yf9TR1FYYTCrfNdu1sdWXmTjHA8ATgZzYuMFa1jggePoC8bFgySGVD8RX9x6g9LHbSXh637aUiw7wViMhnBdsT2UJWKLFNTCTCkkN77rW
Outdoor Voices FrostKnit 7/8 leggings,https://media.gq.com/photos/63d19482ce9e28f6f7b40973/master/w_320%2Cc_limit/Layer_5.jpg,Outdoor Voices,https://www.outdoorvoices.com/products/w-frostknit-7-8-legging?variant=40078722564174,"It may be single digits outside, but her legs won't feel a thing.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2LDbE838GTjBw6Ayrkyhi3hYa58jY7QzxYGuaU7cWe43Hzqn54V5rkkM1k57adZDueTSwGuHnJNp57xLWZ6mQqYirvrv7HHAjt4pKD96CNdge6vq7erTPMno9daEWHmoc
Our Place wave trivet,https://media.gq.com/photos/637e8189d73d2f2bff5d5272/master/w_320%2Cc_limit/Layer_3.jpg,Our Place,https://fromourplace.com/products/wave-trivet?variant=42268964552898,She's got everything...except a really dope trivet.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3BXB6pomQsq6qn7DJkAAJtDqWwxEd42v73QmzCDXocPzQG9kNsP7bmvfpv1j9YHuN8JsDwQ1fdBCGg6EVDGyW7RVUpxsVGdvEDNNdqxLBWgeQNrm351f3oX66ReUeqL
Sandy Liang heart ring,https://media.gq.com/photos/637e81887fd37790035110ef/master/w_320%2Cc_limit/Layer_1.jpg,SSENSE,https://www.ssense.com/en-us/women/product/sandy-liang/gold-and-red-treasure-ring/11935301?gclid=CjwKCAiApvebBhAvEiwAe7mHSPsB2B5BnLYCklzdXwaePY9_DzTqZSdD9zHh3U7_jwf6iZ8VLyhPqhoCj3AQAvD_BwE,For the queen of your heart.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3BXB6pomWUtPyp5awrM3ANejc3csE3BmkCV6YRARoy36BiR1WQK33oh8gT33MycmAMSzT5Z2nXaR1J35X1ZXWbBhcuauwUqBaDbFk2fzgZtMSGXHmVYUT3Kcj4zaxvS
Tory Burch velour colorblock track jacket,https://media.gq.com/photos/63878d2a9b0d0e76907d386c/master/w_320%2Cc_limit/Screen_Shot_2022-11-30_at_12.jpg,Tory Burch,https://www.toryburch.com/en-us/clothing/jackets/velour-colorblock-track-jacket/84672.html?color=923,A far cry from Juicy ,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3NaN6rv73vMQQkitQzGhGWzn1Q8Kzm1ngBKn8h4mscLkMyUEa6Lrk3inNqwHK2iwFMVLnGCoostHTqFBUymVGsy8gmaG41g23mQUt8e9YEni1mgjuTVuAmBKrZ96LQ6
Naadam recycled cashmere jogger,https://media.gq.com/photos/637e818e7fd37790035110f1/master/w_320%2Cc_limit/Layer_10_ART.jpg,Naadam,https://naadam.co/products/recycled-cashmere-jogger-women?variant=39484932063328,"It may be single digits out there, but it'll feel extra warm and toasty inside with these pants on.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L3BXB6pomy9BTURc8GK1uivWi7M8eqwZyirKXrd1FYx3AMz66e3foBMCeub11y4Bph7oT9zK39arYSdoNkGRdAnHuzV82boXD7gi9cDB7eqB24T6c46jXPtdcaUvjzbx
Apiece Apart chino barrel pants,https://media.gq.com/photos/632a26521f9f2f0a5fb25a1c/master/w_320%2Cc_limit/Layer_2.jpg,Amazon,https://www.amazon.com/Apiece-Apart-Womens-Barrel-Pants/dp/B09HR7MGDK?s=shopbop&ref_=sb_ts,The relaxed silhouette that any Jesse Kamm devotee would approve of.,,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L21vhcW8XKrBWXTG6qFnxRc1bnmp1Yon6hjegXXhiVuoXJAUFpsam8s8of2aRbtTdGHUw1xYLwRm8NAS213Lv8MyZd1n74P7gWT5gQvKjmUbvxzd3RnDoY8eoGMxJhBt
Ordinary Habit journal bundle,https://media.gq.com/photos/632a265325d02accbd22d3c4/master/w_320%2Cc_limit/Layer_1.jpg,Ordinary Habit,https://ordinaryhabit.com/products/for-now-journal?variant=40601160220716&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&utm_campaign=gs-2020-10-23&utm_source=google&utm_medium=smart_campaign,"A trio of notebooks to house all of her wild, wild thoughts.",,https://cna.st/p/2h8zKZvUAqv9ZECiJVQonAw2HCidgkTLkFZ19xJWT6LS9jBET2L21vhcW8XRG4LaNYJUs8pjrjdHjGN6CvopSoW43LuPxAzx4N7DpZCeNYDunN8jPTtph5x3Vr9mHDkepVj64qvc6WpBagsaFrZrBVims8Wcntz4Ub1vUdWdLKRY7P8BA6
